Gene_id,SM1,SM2,SM3,R1,R2,R3,mean_sm,mean_r,log2fc,log10intensity,pass_1,pass_2,desc,FDR
Tb927.7.2300,764260.1740480597,748985.3001288963,791150.7310487466,809431.6898290529,809560.5991268975,771888.1210338116,768132.0684085675,796960.136663254,0.05315318218374411,6.194539928447516,False,False,Nucleoporin NUP132,0.8052735251772271
Tb927.7.4910,2012984.1663327864,2030845.3549284933,1957109.811604861,2063891.964833802,2096660.7528031836,2065271.5415655628,2000313.1109553801,2075274.753067516,0.05307650854200002,6.610190260361309,False,False,"hypothetical protein, conserved",0.733801251723749
Tb927.4.1950,889692.9772080265,929058.5877334365,895421.2863287184,864281.0838918624,944815.0868531483,1006664.3431973838,904724.2837567272,938586.8379807981,0.05301203382116219,6.265598643439496,False,False,NADPH-dependent diflavin oxidoreductase 1,1.0
Tb927.11.2880,35069.53170114928,29635.19995901521,38712.34007192561,33055.24364877833,38590.458764031886,35634.527966744936,34472.357244030034,35760.07679318505,0.05290988006869067,4.846537719969944,False,False,"kinesin, putative",1.0
Tb927.7.6250,82199.75067241483,89827.07708043016,85974.97805750438,90331.8256849246,82829.73298059792,94466.19094977743,86000.60193678312,89209.24987176666,0.05284654955984653,5.2435585222989465,False,False,"Centrosomal protein of 120 kDa, putative",1.0
Tb927.10.15540,274680.7039699846,299896.1426800926,288837.1174730459,291455.0952613532,302464.3666766058,301618.64175912057,287804.6547077077,298512.7012323598,0.05270239194584533,5.768132750192705,False,False,predicted VPS53-like domain protein,0.8470629047555491
Tb927.9.6040,615699.3268025029,607620.2187936188,611388.4435870023,618289.1327220614,623480.1557068959,661137.8555326214,611569.329727708,634302.3813205262,0.05265470120742575,6.09547332478521,False,False,"E1-like ubiquitin-activating enzyme, putative",0.813102709864631
Tb927.4.870,9300884.156968167,9498303.48104044,9790231.58700221,9731254.82597021,10010355.7379736,9909317.52877687,9529806.40833694,9883642.69757356,0.05259594986240579,7.288102701518775,False,False,"dynein heavy chain, putative",0.768442673464396
Tb927.8.4240,233937.59982206958,249836.40564449874,262399.55886379845,261021.9847776223,268635.3023845933,244192.57816591088,248724.52144345557,257949.9551093755,0.05254244733136035,5.704729027496803,False,False,"hypothetical protein, conserved",0.9933855305062479
Tb927.9.10370,296980.97267670603,313826.1659553368,315593.0880527907,336304.5230086308,312038.63015547727,312363.6213407366,308800.07556161116,320235.59150161484,0.05246055460036759,5.798675271152082,False,False,TAX-1,0.897271490271644
Tb927.6.1560,102164.03725996896,101942.91000876576,106686.74023257048,106081.47179054223,101856.78003613581,114345.98487050425,103597.8958337684,107428.07889906077,0.05237642459172672,5.324335914960492,False,False,"hypothetical protein, conserved",0.9606618889097629
Tb927.1.3400,39945.95645806451,39174.59495414192,34395.98486009347,37808.536903453576,41135.359766157715,38768.39247278642,37838.84542409997,39237.42971413257,0.05236247108998898,4.8869207183601695,False,False,"hypothetical protein, conserved",1.0
Tb927.10.11360,160555.31248536363,168167.02139804457,163710.57812548845,176774.374458682,165645.05309144274,168197.418357563,164144.30400296557,170205.61530256257,0.052313946582971095,5.524201222720103,False,False,"protein phosphatase 2A regulatory subunit, putative",0.8304582417134009
Tb927.7.4490,893666.299026596,1020559.1167250299,882328.9353064982,1004497.2180778777,1003506.351469327,891801.6713793827,932184.7836860414,966601.7469755291,0.052305638651927396,6.2784761423216,False,False,"hypothetical protein, conserved",1.0
Tb927.10.13513,156805.49001908864,188764.14283378553,187235.60371047942,185835.71577708825,185678.94204830707,180935.33330809503,177601.74552111785,184149.9970444968,0.052235613103046113,5.5584106318016016,False,False,"Dpy-30 motif containing protein, putative",1.0
Tb927.6.3290,2284080.6029122695,2111076.536181928,2258945.629520569,1835854.2251474832,2539856.497712233,2522803.105889722,2218034.256204922,2299504.609583146,0.052041442516042306,6.654901897619175,False,False,intraflagellar transport protein 20,0.9973387642685521
Tb927.8.550,46253.604845043636,42874.88579761019,51295.23194134991,39516.11237899387,45833.9553056813,60230.93559390633,46807.907528001255,48527.001092860504,0.0520354329957563,4.979251954629961,False,False,"peptide methionine sulfoxide reductase, putative",1.0
Tb927.6.2020,178311.0943620962,180936.20940035183,175819.59806234884,178037.90810865897,192401.51629745014,184267.43688786996,178355.63394159894,184902.28709799304,0.0520062811420165,5.560215093104345,False,False,Bardet-Biedl syndrome 2 protein,0.8400911886318091
Tb927.9.5410,619300.1497005816,653971.4466829272,632375.5384659691,644955.70956348,686392.3321793512,644045.0077389025,635215.7116164927,658464.3498272445,0.05185873611129981,6.1118268847333015,False,False,"hypothetical protein, conserved",0.85807364982509
Tb927.11.1210,705049.4011975852,703661.3600917447,725567.2301842197,716327.3103064646,764201.2390323732,731818.5210238599,711425.9971578498,737449.0234542325,0.051829630976734035,6.1610309250160675,False,False,"Domain of unknown function (DUF4470)/Domain of unknown function (DUF4471), putative",0.8210938811611942
Tb927.11.13690,818520.8501328998,844523.0703794654,831963.6536201601,860526.5839033595,878227.6285936423,847408.7724209889,831669.1913775085,862054.328305997,0.05176900422263017,6.228842518346758,False,False,Radial spoke protein 11,0.7614842736997479
Tb927.10.9640,779441.5744965108,756340.6811503379,784005.1918284646,810502.685018081,780806.9239693836,813201.987570388,773262.4824917711,801503.8655192843,0.051751260876049004,6.197216125556052,False,False,"hypothetical protein, conserved",0.7847898975919301
Tb927.1.990,1911167.7947319422,1914967.2852052224,1989887.5144501908,2187116.579841079,1877893.979764454,1963410.400487633,1938674.1981291184,2009473.653364389,0.05174728883570517,6.596393407899691,False,False,Enkuring domain-containig protein,1.0
Tb927.11.420,101468.70594171928,109221.24444129567,115499.25976898627,115052.56070537868,105924.2977786112,117119.22297645618,108729.73671733374,112698.69382014869,0.05172423480811703,5.345233381822038,False,False,"Fcf2 pre-rRNA processing, putative",1.0
Tb927.1.3270,353575.97532995575,376326.3588805478,364647.2616253157,392646.0901437941,360651.1808514246,381177.88704203785,364849.8652786065,378158.38601241884,0.05168769132837133,5.870993636735357,False,False,"hypothetical protein, conserved",0.9015900658390541
Tb927.7.2280,31142.565303796404,37661.39994791517,35149.87202553605,35943.32056301139,38981.665228759965,32818.056871308596,34651.279092415876,35914.347554359985,0.0516516987797063,4.848593202569073,False,False,"hypothetical protein, conserved",1.0
Tb927.10.6230,997138.2213851775,1059852.877070022,1056659.4891538734,1133257.3138374349,1004237.2898639505,1089471.3350074233,1037883.5292030243,1075655.312902936,0.051571295013741004,6.32501023359739,False,False,MORN repeat containing protein,1.0
Tb927.3.3230,140067.8718583645,156065.57049963917,133068.10849408302,117884.07944670801,174797.22538468652,152137.94445883765,143067.18361736226,148273.08309674406,0.05156393213315603,5.464400513474857,False,False,"NOL1/NOP2/sun family, putative",1.0
Tb927.2.380,4270824.28973492,4416721.391562327,4374418.571158152,4402752.91921021,4591116.710793027,4542732.73165455,4353988.0841518,4512200.787219263,0.05149380805468088,6.947736978589817,False,False,"retrotransposon hot spot protein 2 (RHS2), putative",0.7818689527418199
Tb927.11.16100,514785.23036462563,532720.661492877,506537.25471377035,497182.44078522164,497707.2772968178,615553.4132055106,518014.3821904243,536814.3770958501,0.05143115711014489,6.023181962066661,False,False,"ubiquitin carboxyl-terminal hydrolase, putative",1.0
Tb927.2.5280,146996.3517794951,162290.9348837085,171624.05209814664,160793.68219992574,148236.3654110431,189328.86004702176,160303.77958711676,166119.63588599686,0.05141417340847726,5.51378130463458,False,False,Enriched in surface-labeled proteome protein 1,1.0
Tb927.11.10130,82578.04402055779,84307.45945079245,87227.08630619598,102805.91122364957,65192.498365541396,95320.3061078843,84704.1965925154,87772.90523235842,0.051342212150121455,5.236731446011053,False,False,"hypothetical protein, conserved",1.0
Tb927.7.5660,3013102.379081891,2851134.704875583,3078856.4535516035,3057029.4137156964,3050895.6795307053,3158855.282889797,2981031.179169692,3088926.7920453995,0.0512942144876112,6.783185684002349,False,False,"Outer dynein arm docking complex protein 2, putative",0.8456047077454009
Tb927.11.10620,438050.45274350164,460574.23563591513,432113.13913896016,489384.63311679236,438624.80621591106,450719.73232246714,443579.275839459,459576.39055172354,0.051112721558719654,5.955762611031365,False,False,"hypothetical protein, conserved",0.983529078770677
Tb927.4.2400,244036.45944426712,246364.17270420922,273150.6453970666,257472.0569038775,265114.44420204055,268497.95396142104,254517.09251518096,263694.8183557797,0.05110667617927633,5.714507390830595,False,False,"hypothetical protein, conserved",0.951211202338447
Tb927.6.3040,287403.6115431958,289181.53038209863,280015.23287867423,304535.6769520671,291500.290757253,291443.0722829092,285533.45826798957,295826.34666407644,0.051090738625423626,5.764445001463204,False,False,"small GTP-binding protein Rab28, putative",0.7989650864085479
Tb927.3.3030,227456.11860552803,224380.2126680568,245345.78832627117,221732.10509024333,239716.9087156149,260853.09606478552,232394.03986661867,240767.36995688124,0.051066814936109636,5.675009317139054,False,False,"phosphatidylcholine transfer protein, putative",1.0
Tb927.9.9260,178178.6503014772,184326.25931246878,168870.72505913893,161948.91296561895,202366.9862410497,186197.10446729657,177125.21155769497,183504.33455798836,0.0510445650931341,5.557061305274187,False,False,"hypothetical protein, conserved",1.0
Tb927.10.8890,254805.81712334827,220733.34079290068,268805.25850557146,237917.3694637578,280567.09955879976,252480.65858902194,248114.80547394013,256988.3758705265,0.05069527863026326,5.703380103883555,False,False,"kinetoplast DNA-associated protein, putative",1.0
Tb927.4.400,421163.83501458116,414459.2839526028,413336.1979375641,436713.3303934669,452584.7000625236,404302.2641004126,416319.7723015827,431200.0981854677,0.05066542848301907,5.928149889225226,False,False,Double RNA binding domain protein 7,0.958845757019649
Tb927.3.5790,27142.754673103078,24567.588984326427,24634.784952754268,22547.457142493702,21956.977578211874,34568.465713848585,25448.376203394593,26357.63347818472,0.050647239182435785,4.714380142373786,False,False,expression site-associated gene 9 (ESAG9) (pseudogene),1.0
Tb927.6.1720,294390.0357408472,312316.0528126666,347836.9825946394,337146.87877528206,327666.29893066746,323741.27881724655,318181.0237160511,329518.1521743987,0.05051014515004496,5.811373344473289,False,False,"hypothetical protein, conserved",1.0
Tb927.9.10350,353170.3653943101,356951.7099888733,404242.72666247404,355799.04217970395,385801.63857065357,412442.7196813817,371454.9340152191,384681.1334772464,0.050475885550176125,5.878599954289393,False,False,"Snf7, putative",1.0
Tb927.3.2070,276899.14198535256,268738.5021241812,310564.0519305216,296328.72505412146,286723.4539247838,303558.85397012875,285400.5653466851,295537.0109830114,0.05035062209344752,5.764129468514179,False,False,"hypothetical protein, conserved",1.0
Tb927.10.14420,34113.45113855599,38363.03755093816,40895.33508142457,37009.50229051576,33797.15008041624,46584.073401043315,37790.60792363957,39130.24192399177,0.05025630288506937,4.886044073825645,False,False,"Serine/threonine-protein kinase NEK16, putative",1.0
Tb927.10.950,17983.42010592145,20374.199971822956,20940.269589187814,21443.971088180486,21685.192034295524,18266.46528874719,19765.963222310736,20465.20947040773,0.0501551721089645,4.604562691943716,False,False,"hypothetical protein, conserved",1.0
Tb927.11.11510,46841.32536404038,54586.99460004823,44738.75486648838,44741.12486299386,53773.38755826804,52810.67834995817,48722.358276859006,50441.73025707336,0.05003379920757975,4.996354424420117,False,False,hd phosphohydrolase family protein,1.0
Tb927.10.6970,2198405.8511993643,2401182.625630968,2210247.328150365,2303000.6660246807,2268276.851935213,2478621.0995629593,2269945.268326899,2349966.205840951,0.04998249750945426,6.6646336537706805,False,False,"serine peptidase, Clan SC, Family S9B",0.995739923367239
Tb927.9.9740,709626.9990427288,741599.10047189,741544.0190568289,759215.2524828255,753175.3936712212,757652.8683986971,730923.3728571492,756681.1715175813,0.04996537941581149,6.17248749638353,False,False,"AMP deaminase, putative",0.790537270094723
Tb927.11.10450,216214.92896049173,224493.21433179404,236598.82419554604,233982.36466811525,239047.73976279056,228133.1042671855,225768.9891626106,233721.06956603043,0.04994046036105686,5.662276119669902,False,False,"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative",0.8986223836826651
Tb927.10.6350,1363677.1591482162,1347493.4756738856,1427515.7842038902,1454387.3993925329,1426256.4111428512,1403385.01719065,1379562.1396753306,1428009.6092420116,0.049795245933655,6.4483308636906544,False,False,trypanin,0.8304582417134009
Tb927.4.1160,156921.37857213026,157031.22108066644,174302.45867350788,186762.30712040467,156647.30440269687,161965.54109285737,162751.6861087682,168458.38420531966,0.049719743648354915,5.5201035328693395,False,False,"hypothetical protein, conserved",1.0
Tb927.6.4770,5464559.163601402,5824516.664157808,6164081.146513157,5873867.097397676,6024476.607742783,6166711.441531566,5817718.991424122,6021685.048890675,0.04971364022752903,7.073329841870282,False,False,"protein mkt1, putative",0.9635998169786141
Tb927.4.1040,679413.197714023,688508.8642724339,732628.4838828993,714052.949736506,717678.5544506311,742458.0542896602,700183.5152897853,724729.8528255991,0.04971022635010604,6.153788460910742,False,False,"hypothetical protein, conserved",0.875634515326384
Tb927.9.12820,293123.53941117815,310158.7483231376,264871.9341641319,284066.43182244024,315744.7966634275,298729.41270577145,289384.74063281587,299513.5470638797,0.049632407886815444,5.7700402915501705,False,False,"dynein light chain, putative",1.0
Tb927.10.7490,42725.626180305444,41985.25451764253,46866.496034048076,43543.77630896807,47461.58009708945,45163.711527006344,43859.125577332015,45389.68931102129,0.04948756399227221,4.950602457939796,False,False,"cullin 2, putative",1.0
